season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2015-2016,DETROIT PISTONS,2016-01-30,240,39,87,9,29,20,34,10,29,9,10,6,11,29,0.525,0.5,0.333,0.391,23.8,69.0,46.4,23.1,10.2,9.4,9.7,100,109.6,113.7,0
2015-2016,TORONTO RAPTORS,2016-01-30,240,36,78,4,14,35,47,13,32,12,9,3,13,20,0.562,0.487,0.179,0.603,31.0,76.2,53.6,33.3,9.2,5.2,11.6,100,113.7,109.6,0
2015-2016,PHOENIX SUNS,2016-01-31,240,27,74,5,23,19,24,11,33,13,7,6,19,20,0.461,0.399,0.311,0.324,27.5,71.7,51.2,48.1,8.0,12.2,18.3,100,88.8,103.6,0
2015-2016,DALLAS MAVERICKS,2016-01-31,240,31,78,8,29,21,23,13,29,15,9,1,14,19,0.516,0.449,0.3720000000000001,0.295,28.3,72.5,48.8,48.4,10.2,2.0,13.7,100,103.6,88.8,0
2015-2016,CHICAGO BULLS,2016-01-31,240,40,93,5,15,8,11,11,31,19,2,4,9,20,0.475,0.457,0.161,0.118,22.0,81.6,47.7,47.5,2.1,7.7,8.4,100,98.5,127.1,0
2015-2016,LOS ANGELES CLIPPERS,2016-01-31,240,45,84,17,32,13,19,7,39,26,8,6,11,15,0.65,0.637,0.381,0.226,18.4,78.0,52.3,57.8,8.5,7.7,10.6,100,127.1,98.5,0
2015-2016,CHARLOTTE HORNETS,2016-01-31,240,36,96,13,36,16,26,14,45,28,8,8,10,16,0.47,0.443,0.375,0.271,26.9,91.8,58.4,77.8,8.1,15.7,8.5,100,101.7,82.5,0
2015-2016,LOS ANGELES LAKERS,2016-01-31,240,27,80,8,29,20,23,4,38,13,6,8,15,20,0.455,0.388,0.363,0.28800000000000003,8.2,73.1,41.6,48.1,6.0,13.3,14.3,100,82.5,101.7,0
2015-2016,ATLANTA HAWKS,2016-01-31,240,27,70,5,22,28,32,2,29,13,10,3,17,23,0.517,0.421,0.314,0.457,5.1,74.4,39.7,48.1,10.2,4.9,16.8,100,89.1,107.5,0
2015-2016,MIAMI HEAT,2016-01-31,240,39,81,5,20,22,26,10,37,21,10,4,18,23,0.568,0.512,0.247,0.321,25.6,94.9,60.3,53.8,10.2,8.3,16.3,100,107.5,89.1,0
2015-2016,GOLDEN STATE WARRIORS,2016-01-31,240,42,73,16,29,16,23,3,41,31,8,5,18,21,0.698,0.685,0.397,0.315,9.4,77.4,51.8,73.8,8.2,6.9,17.8,100,119.2,97.6,0
2015-2016,NEW YORK KNICKS,2016-01-31,240,33,90,6,18,23,26,12,29,19,6,4,11,20,0.468,0.4,0.2,0.289,22.6,90.6,48.2,57.6,6.2,9.1,9.8,100,97.6,119.2,0
2015-2016,BOSTON CELTICS,2016-01-31,240,39,93,16,46,20,25,13,28,17,9,2,10,22,0.5479999999999999,0.505,0.495,0.269,25.5,70.0,45.1,43.6,9.1,3.4,8.8,100,115.7,120.8,0
2015-2016,ORLANDO MAGIC,2016-01-31,240,44,82,10,24,21,35,12,38,27,7,6,15,24,0.611,0.598,0.293,0.4270000000000001,30.0,74.5,54.9,61.4,7.1,12.8,13.3,100,120.8,115.7,0
2015-2016,MINNESOTA TIMBERWOLVES,2016-01-31,240,35,80,4,16,19,28,15,34,20,10,4,16,23,0.504,0.463,0.2,0.35,34.1,81.0,57.0,57.1,10.9,8.2,14.8,100,101.7,105.0,0
2015-2016,PORTLAND TRAIL BLAZERS,2016-01-31,240,32,76,6,27,26,30,8,29,16,7,5,13,21,0.5379999999999999,0.461,0.355,0.395,19.0,65.9,43.0,50.0,7.7,7.8,12.7,100,105.0,101.7,0
2015-2016,DALLAS MAVERICKS,2016-02-01,240,31,85,7,26,28,38,10,27,14,5,2,6,18,0.477,0.406,0.306,0.447,18.2,84.4,42.5,45.2,5.2,4.4,5.6,100,101.1,116.7,0
2015-2016,ATLANTA HAWKS,2016-02-01,240,42,80,14,35,14,19,5,45,29,2,6,15,25,0.634,0.613,0.438,0.238,15.6,81.8,57.5,69.0,2.1,10.2,14.5,100,116.7,101.1,0
2015-2016,DETROIT PISTONS,2016-02-01,240,42,98,10,30,11,16,19,30,18,5,4,9,15,0.5,0.48,0.306,0.163,37.3,81.1,55.7,42.9,5.5,6.1,7.9,100,115.7,110.1,0
2015-2016,BROOKLYN NETS,2016-02-01,240,40,82,7,16,13,15,7,32,28,5,4,11,15,0.564,0.53,0.195,0.183,18.9,62.7,44.3,70.0,5.5,5.9,11.0,100,110.1,115.7,0
2015-2016,TORONTO RAPTORS,2016-02-01,240,29,78,8,25,27,39,9,26,13,13,6,12,17,0.489,0.423,0.321,0.5,17.6,78.8,41.7,44.8,13.3,9.8,11.2,100,95.0,114.4,0
2015-2016,DENVER NUGGETS,2016-02-01,240,45,83,10,22,12,15,7,42,28,6,5,19,25,0.625,0.602,0.265,0.181,21.2,82.4,58.3,62.2,6.1,9.4,17.5,100,114.4,95.0,0
2015-2016,CLEVELAND CAVALIERS,2016-02-01,265,44,88,7,22,16,23,10,35,22,8,3,16,19,0.5660000000000001,0.54,0.25,0.261,27.0,67.3,50.6,50.0,7.9,4.1,14.0,100,109.5,104.5,0
2015-2016,INDIANA PACERS,2016-02-01,265,43,101,8,27,12,14,17,27,24,11,7,16,23,0.495,0.465,0.267,0.139,32.7,73.0,49.4,55.8,10.8,10.6,13.0,100,104.5,109.5,0
2015-2016,MEMPHIS GRIZZLIES,2016-02-01,240,43,71,9,16,15,18,3,37,27,4,5,14,21,0.6970000000000001,0.669,0.225,0.254,11.5,72.5,51.9,62.8,4.5,8.1,15.1,100,123.0,106.2,0
2015-2016,NEW ORLEANS PELICANS,2016-02-01,240,36,88,10,26,13,21,14,23,19,8,4,9,14,0.488,0.466,0.295,0.239,27.5,88.5,48.1,52.8,8.9,7.3,8.5,100,106.2,123.0,0
2015-2016,WASHINGTON WIZARDS,2016-02-01,240,40,86,7,26,11,15,2,25,20,8,3,13,18,0.529,0.506,0.302,0.174,4.9,64.1,33.8,50.0,8.0,4.9,12.3,100,98.5,114.6,0
2015-2016,OKLAHOMA CITY THUNDER,2016-02-01,240,43,83,7,22,21,27,14,39,25,9,5,18,16,0.601,0.56,0.265,0.325,35.9,95.1,66.3,58.1,9.0,8.3,15.9,100,114.6,98.5,0
2015-2016,MILWAUKEE BUCKS,2016-02-01,240,42,84,8,20,12,17,10,27,27,11,5,15,27,0.568,0.5479999999999999,0.238,0.202,22.2,60.0,41.1,64.3,11.6,8.3,14.1,100,109.6,117.0,0
2015-2016,SACRAMENTO KINGS,2016-02-01,240,39,86,9,26,24,30,18,35,21,7,3,16,17,0.5589999999999999,0.506,0.302,0.349,40.0,77.8,58.9,53.8,7.4,4.7,13.9,100,117.0,109.6,0
2015-2016,ORLANDO MAGIC,2016-02-01,240,39,96,5,17,9,11,19,32,19,9,6,16,19,0.456,0.4320000000000001,0.177,0.115,33.9,86.5,54.8,48.7,9.5,11.1,13.7,100,97.0,112.9,0
2015-2016,SAN ANTONIO SPURS,2016-02-01,240,40,78,9,24,18,21,5,37,27,6,10,13,14,0.613,0.5710000000000001,0.308,0.269,13.5,66.1,45.2,67.5,6.3,12.7,13.0,100,112.9,97.0,0
2015-2016,CHICAGO BULLS,2016-02-01,265,39,90,5,21,13,20,8,34,19,4,7,14,25,0.486,0.461,0.233,0.222,16.7,77.3,45.7,48.7,3.9,10.4,12.4,100,94.3,103.1,0
2015-2016,UTAH JAZZ,2016-02-01,265,38,85,7,18,22,33,10,40,19,5,4,14,23,0.528,0.488,0.212,0.388,22.7,83.3,54.3,50.0,4.9,5.8,12.3,100,103.1,94.3,0
2015-2016,MIAMI HEAT,2016-02-02,240,38,85,6,17,20,27,13,38,26,5,3,17,18,0.526,0.482,0.2,0.318,29.5,92.7,60.0,68.4,5.1,6.1,14.9,100,104.0,117.2,0
2015-2016,HOUSTON ROCKETS,2016-02-02,240,44,84,16,35,11,16,3,31,30,9,6,11,19,0.632,0.619,0.417,0.19,7.3,70.5,40.0,68.2,9.2,8.8,10.8,100,117.2,104.0,0
2015-2016,MINNESOTA TIMBERWOLVES,2016-02-02,240,46,80,4,17,19,25,8,25,36,6,4,15,21,0.632,0.6,0.213,0.313,25.0,78.1,51.6,78.3,6.3,7.4,14.2,100,121.3,125.6,0
2015-2016,LOS ANGELES LAKERS,2016-02-02,240,40,80,12,26,27,35,7,24,23,9,2,9,24,0.624,0.575,0.325,0.438,21.9,75.0,48.4,57.5,9.5,3.2,8.6,100,125.6,121.3,0
2015-2016,BOSTON CELTICS,2016-02-02,240,40,90,3,19,14,17,12,33,20,9,2,10,24,0.498,0.461,0.211,0.189,26.1,67.3,47.4,50.0,9.8,3.2,9.3,100,105.3,96.6,0
2015-2016,NEW YORK KNICKS,2016-02-02,240,31,82,6,20,21,28,16,34,13,3,4,16,16,0.472,0.415,0.244,0.341,32.7,73.9,52.6,41.9,3.3,5.6,14.5,100,96.6,105.3,0
2015-2016,TORONTO RAPTORS,2016-02-02,240,35,74,9,27,25,32,8,27,15,9,3,12,22,0.59,0.534,0.365,0.4320000000000001,21.1,77.1,47.9,42.9,10.0,6.3,12.0,100,115.1,107.3,0
2015-2016,PHOENIX SUNS,2016-02-02,240,37,79,12,31,11,15,8,30,23,5,4,16,26,0.5670000000000001,0.544,0.392,0.19,22.9,78.9,52.1,62.2,5.5,8.5,15.7,100,107.3,115.1,0
2015-2016,MILWAUKEE BUCKS,2016-02-02,240,38,86,5,14,14,24,12,31,23,7,4,13,18,0.4920000000000001,0.471,0.163,0.279,23.5,75.6,46.7,60.5,7.2,7.4,11.9,100,97.7,110.0,0
2015-2016,PORTLAND TRAIL BLAZERS,2016-02-02,240,39,85,11,31,18,25,10,39,25,6,7,15,23,0.557,0.524,0.365,0.294,24.4,76.5,53.3,64.1,6.2,9.7,13.5,100,110.0,97.7,0
2015-2016,DETROIT PISTONS,2016-02-03,240,32,85,11,34,20,28,9,39,18,3,5,16,18,0.488,0.441,0.4,0.329,17.3,86.7,49.5,56.3,2.9,6.7,14.1,100,92.3,99.1,0
2015-2016,BOSTON CELTICS,2016-02-03,240,42,96,7,21,11,13,6,43,28,8,7,10,24,0.501,0.474,0.219,0.135,13.3,82.7,50.5,66.7,7.8,13.7,9.0,100,99.1,92.3,0
2015-2016,INDIANA PACERS,2016-02-03,240,44,88,12,24,14,17,10,34,23,11,5,15,20,0.597,0.568,0.273,0.193,24.4,79.1,52.4,52.3,11.1,8.6,13.6,100,115.4,101.2,0
2015-2016,BROOKLYN NETS,2016-02-03,240,36,81,7,23,21,31,9,31,25,5,2,16,20,0.528,0.488,0.284,0.383,20.9,75.6,47.6,69.4,5.1,3.1,14.5,100,101.2,115.4,0
2015-2016,CLEVELAND CAVALIERS,2016-02-03,240,38,83,10,28,11,14,3,25,16,9,5,7,19,0.544,0.518,0.337,0.16899999999999998,7.3,69.4,36.4,42.1,9.9,9.6,7.3,100,107.1,117.0,0
2015-2016,CHARLOTTE HORNETS,2016-02-03,240,39,79,9,27,19,23,11,38,26,4,3,14,14,0.595,0.551,0.342,0.29100000000000004,30.6,92.7,63.6,66.7,4.4,5.5,13.6,100,117.0,107.1,0
2015-2016,MIAMI HEAT,2016-02-03,240,37,88,2,15,17,23,11,43,18,3,11,7,20,0.474,0.4320000000000001,0.17,0.261,22.4,84.3,54.0,48.6,3.3,16.4,6.7,100,102.4,99.1,0
2015-2016,DALLAS MAVERICKS,2016-02-03,240,34,87,8,20,14,19,8,38,18,4,5,4,16,0.472,0.4370000000000001,0.23,0.218,15.7,77.6,46.0,52.9,4.4,6.8,4.0,100,99.1,102.4,0
2015-2016,MINNESOTA TIMBERWOLVES,2016-02-03,240,39,77,8,17,22,26,10,32,24,6,3,15,24,0.611,0.5579999999999999,0.221,0.338,29.4,74.4,54.5,61.5,6.6,7.0,14.5,100,119.6,113.0,0
2015-2016,LOS ANGELES CLIPPERS,2016-02-03,240,33,75,11,32,25,34,11,24,20,10,6,13,22,0.5670000000000001,0.513,0.4270000000000001,0.453,25.6,70.6,45.5,60.6,11.1,10.0,12.6,100,113.0,119.6,0
2015-2016,ORLANDO MAGIC,2016-02-03,240,47,95,10,23,10,12,12,27,25,3,5,9,18,0.568,0.547,0.242,0.126,27.9,58.7,43.8,53.2,3.2,7.6,8.2,100,120.8,123.9,0
2015-2016,OKLAHOMA CITY THUNDER,2016-02-03,240,44,93,9,27,20,25,19,31,25,7,10,13,17,0.563,0.522,0.29,0.269,41.3,72.1,56.2,56.8,7.4,13.9,11.1,100,123.9,120.8,0
2015-2016,ATLANTA HAWKS,2016-02-03,240,48,92,10,20,18,25,11,41,28,13,7,18,12,0.602,0.5760000000000001,0.217,0.272,25.6,87.2,57.8,58.3,12.2,12.3,14.9,100,116.0,80.4,0
2015-2016,PHILADELPHIA 76ERS,2016-02-03,240,35,84,6,27,10,14,6,32,27,7,10,23,20,0.477,0.452,0.321,0.16699999999999998,12.8,74.4,42.2,77.1,6.5,13.9,20.3,100,80.4,116.0,0
2015-2016,CHICAGO BULLS,2016-02-03,240,40,88,11,21,16,21,10,39,26,8,0,17,21,0.55,0.517,0.239,0.239,21.7,81.3,52.1,65.0,7.8,0.0,14.9,100,104.6,99.7,0
2015-2016,SACRAMENTO KINGS,2016-02-03,240,42,88,6,20,12,19,9,36,21,12,8,16,19,0.529,0.511,0.227,0.21600000000000005,18.8,78.3,47.9,50.0,11.7,11.9,14.2,100,99.7,104.6,0
2015-2016,NEW ORLEANS PELICANS,2016-02-03,240,41,90,3,19,12,14,11,34,21,12,4,16,23,0.504,0.472,0.211,0.156,25.6,89.5,55.6,51.2,12.2,6.1,14.3,100,99.0,112.2,0
2015-2016,SAN ANTONIO SPURS,2016-02-03,240,42,81,9,15,17,18,4,32,30,6,8,14,13,0.619,0.574,0.185,0.222,10.5,74.4,44.4,71.4,6.1,11.3,13.6,100,112.2,99.0,0
2015-2016,DENVER NUGGETS,2016-02-03,240,26,70,4,18,25,33,9,32,11,12,2,14,19,0.479,0.4,0.257,0.471,23.1,80.0,51.9,42.3,13.8,3.8,14.2,100,93.3,97.9,0
2015-2016,UTAH JAZZ,2016-02-03,240,33,74,5,22,14,20,8,30,14,4,10,14,19,0.513,0.48,0.297,0.27,20.0,76.9,48.1,42.4,4.6,19.2,14.5,100,97.9,93.3,0
2015-2016,GOLDEN STATE WARRIORS,2016-02-03,240,49,93,20,41,16,29,11,38,35,10,5,18,24,0.634,0.634,0.441,0.312,24.4,90.5,56.3,71.4,9.0,7.4,14.5,100,120.4,108.8,0
2015-2016,WASHINGTON WIZARDS,2016-02-03,240,46,91,8,23,21,30,4,34,26,16,4,13,22,0.581,0.5489999999999999,0.253,0.33,9.5,75.6,43.7,56.5,14.4,7.7,11.1,100,108.8,120.4,0
2015-2016,NEW YORK KNICKS,2016-02-04,240,36,84,6,22,27,34,8,35,20,7,0,9,25,0.531,0.464,0.262,0.405,17.4,89.7,50.6,55.6,7.0,0.0,8.3,100,105.7,111.8,0
2015-2016,DETROIT PISTONS,2016-02-04,240,40,79,9,17,22,33,4,38,17,7,3,13,22,0.593,0.563,0.215,0.418,10.3,82.6,49.4,42.5,7.0,4.8,12.2,100,111.8,105.7,0
2015-2016,LOS ANGELES LAKERS,2016-02-04,240,39,81,7,20,14,20,9,39,14,4,0,16,22,0.551,0.525,0.247,0.247,21.4,84.8,54.5,35.9,4.2,0.0,15.1,100,104.1,100.9,0
2015-2016,NEW ORLEANS PELICANS,2016-02-04,240,39,85,4,20,14,26,7,33,16,8,4,7,21,0.498,0.482,0.235,0.306,15.2,78.6,45.5,41.0,8.4,6.6,6.8,100,100.9,104.1,0
2015-2016,HOUSTON ROCKETS,2016-02-04,240,37,86,15,42,22,32,18,31,24,16,5,16,23,0.555,0.517,0.488,0.3720000000000001,33.3,63.3,47.6,64.9,16.2,9.3,13.8,100,112.6,106.6,0
2015-2016,PHOENIX SUNS,2016-02-04,240,32,83,11,29,30,32,18,36,22,9,1,24,26,0.541,0.452,0.349,0.386,36.7,66.7,52.4,68.8,9.1,2.3,19.8,100,106.6,112.6,0
2015-2016,TORONTO RAPTORS,2016-02-04,240,40,85,12,19,18,25,12,33,23,7,6,14,18,0.573,0.541,0.224,0.294,28.6,76.7,52.9,57.5,7.4,10.7,12.7,100,116.6,109.1,0
2015-2016,PORTLAND TRAIL BLAZERS,2016-02-04,240,38,81,10,25,17,23,10,30,21,8,6,14,20,0.565,0.531,0.309,0.284,23.3,71.4,47.1,55.3,8.5,9.1,13.3,100,109.1,116.6,0
2015-2016,INDIANA PACERS,2016-02-05,240,38,91,13,31,7,9,19,34,23,6,4,19,18,0.505,0.489,0.341,0.099,39.6,91.9,62.4,60.5,6.4,8.2,16.7,100,102.7,109.1,0
2015-2016,ATLANTA HAWKS,2016-02-05,240,39,76,10,27,14,20,3,29,29,10,5,15,16,0.601,0.579,0.355,0.263,8.1,60.4,37.6,74.4,10.7,8.3,15.0,100,109.1,102.7,0
2015-2016,SACRAMENTO KINGS,2016-02-05,240,45,89,8,26,21,22,5,26,30,15,3,11,19,0.603,0.551,0.292,0.247,12.5,70.3,40.3,66.7,14.7,5.2,10.0,100,116.8,125.6,0
2015-2016,BROOKLYN NETS,2016-02-05,240,48,86,18,28,14,15,11,35,29,5,4,21,20,0.691,0.6629999999999999,0.326,0.174,29.7,87.5,59.7,60.4,4.9,6.3,18.5,100,125.6,116.8,0
2015-2016,MIAMI HEAT,2016-02-05,240,43,94,0,9,12,18,8,40,20,7,12,8,16,0.481,0.457,0.096,0.191,17.4,93.0,53.9,46.5,7.2,21.8,7.3,100,100.3,97.3,0
2015-2016,CHARLOTTE HORNETS,2016-02-05,240,36,81,10,26,13,15,3,38,23,5,10,12,16,0.542,0.506,0.321,0.185,7.0,82.6,46.1,63.9,5.1,11.8,12.0,100,97.3,100.3,0
2015-2016,BOSTON CELTICS,2016-02-05,240,38,88,7,20,21,25,11,38,21,6,5,15,27,0.525,0.472,0.227,0.284,25.6,71.7,51.0,55.3,6.0,8.8,13.2,100,104.4,103.4,0
2015-2016,CLEVELAND CAVALIERS,2016-02-05,240,37,87,8,30,21,35,15,32,21,8,6,14,25,0.503,0.471,0.345,0.402,28.3,74.4,49.0,56.8,8.0,8.8,12.0,100,103.4,104.4,0
2015-2016,SAN ANTONIO SPURS,2016-02-05,240,41,80,12,22,22,25,8,34,19,6,4,13,23,0.637,0.588,0.275,0.313,20.5,87.2,53.8,46.3,6.4,6.9,12.5,100,123.6,95.9,0
2015-2016,DALLAS MAVERICKS,2016-02-05,240,33,73,3,15,21,27,5,31,17,7,2,15,23,0.53,0.473,0.205,0.37,12.8,79.5,46.2,51.5,7.5,3.4,15.0,100,95.9,123.6,0
2015-2016,CHICAGO BULLS,2016-02-05,240,43,93,5,12,19,27,11,29,21,5,7,10,31,0.524,0.489,0.129,0.29,23.9,69.0,45.5,48.8,5.0,10.1,8.7,100,110.2,115.2,0
2015-2016,DENVER NUGGETS,2016-02-05,240,39,87,6,18,31,44,13,35,22,5,8,10,24,0.541,0.483,0.207,0.506,31.0,76.1,54.5,56.4,5.0,9.9,8.6,100,115.2,110.2,0
2015-2016,MEMPHIS GRIZZLIES,2016-02-05,240,33,76,4,18,21,24,4,33,17,8,5,9,18,0.526,0.461,0.237,0.316,10.8,70.2,44.0,51.5,9.2,9.8,9.4,100,104.3,97.4,0
2015-2016,NEW YORK KNICKS,2016-02-05,240,30,80,10,29,15,17,14,33,15,2,6,14,23,0.486,0.438,0.363,0.213,29.8,89.2,56.0,50.0,2.3,10.3,13.8,100,97.4,104.3,0
2015-2016,LOS ANGELES CLIPPERS,2016-02-05,240,40,74,8,27,19,23,6,38,15,13,8,22,23,0.636,0.595,0.365,0.311,17.6,77.6,53.0,37.5,13.2,13.1,20.7,100,108.3,94.1,0
2015-2016,ORLANDO MAGIC,2016-02-05,240,34,81,4,20,21,28,11,28,19,6,1,18,20,0.498,0.444,0.247,0.34600000000000003,22.4,82.4,47.0,55.9,6.1,2.1,16.2,100,94.1,108.3,0
2015-2016,MILWAUKEE BUCKS,2016-02-05,240,30,71,7,14,14,21,7,34,9,12,7,20,17,0.505,0.472,0.197,0.29600000000000004,17.5,73.9,47.7,30.0,13.3,14.0,20.0,100,90.1,93.4,0
2015-2016,UTAH JAZZ,2016-02-05,240,30,77,8,27,16,23,12,33,13,15,8,15,18,0.482,0.442,0.35100000000000003,0.299,26.1,82.5,52.3,43.3,16.7,14.0,14.7,100,93.4,90.1,0
2015-2016,PHILADELPHIA 76ERS,2016-02-05,240,37,87,9,26,11,14,6,32,23,7,8,15,18,0.505,0.477,0.299,0.161,14.0,78.0,45.2,62.2,7.2,12.9,13.9,100,96.0,108.3,0
2015-2016,WASHINGTON WIZARDS,2016-02-05,240,44,84,6,22,12,20,9,37,26,7,4,13,15,0.5710000000000001,0.56,0.262,0.238,22.0,86.0,54.8,59.1,7.2,6.6,12.3,100,108.3,96.0,0
2015-2016,WASHINGTON WIZARDS,2016-02-06,240,38,86,9,25,19,24,8,36,22,9,5,11,21,0.539,0.494,0.29100000000000004,0.279,18.2,83.7,50.6,57.9,9.2,9.3,10.2,100,106.2,110.3,0
2015-2016,CHARLOTTE HORNETS,2016-02-06,240,38,81,12,27,20,25,7,36,23,7,5,15,21,0.5870000000000001,0.5429999999999999,0.333,0.309,16.3,81.8,49.4,60.5,7.2,8.2,14.0,100,110.3,106.2,0
2015-2016,NEW ORLEANS PELICANS,2016-02-06,240,34,87,5,23,11,16,13,29,18,5,2,8,16,0.447,0.42,0.264,0.184,25.0,74.4,46.2,52.9,5.6,4.1,7.8,100,94.4,111.2,0
2015-2016,CLEVELAND CAVALIERS,2016-02-06,240,39,90,14,41,7,7,10,39,21,6,6,12,17,0.532,0.511,0.456,0.078,25.6,75.0,53.8,53.8,6.7,9.4,11.4,100,111.2,94.4,0
2015-2016,OKLAHOMA CITY THUNDER,2016-02-06,240,36,85,7,22,29,37,12,38,22,10,5,15,18,0.5329999999999999,0.465,0.259,0.435,26.7,74.5,52.1,61.1,9.9,7.0,12.9,100,106.7,114.6,0
2015-2016,GOLDEN STATE WARRIORS,2016-02-06,240,48,97,7,26,13,20,13,33,24,7,4,10,23,0.5479999999999999,0.531,0.268,0.206,25.5,73.3,47.9,50.0,6.9,6.3,8.6,100,114.6,106.7,0
2015-2016,PORTLAND TRAIL BLAZERS,2016-02-06,240,35,87,11,35,15,23,20,34,21,15,6,21,21,0.494,0.466,0.402,0.264,39.2,73.9,55.7,60.0,15.6,14.6,17.8,100,99.6,81.9,0
2015-2016,HOUSTON ROCKETS,2016-02-06,240,25,77,7,36,22,30,12,31,13,13,4,23,21,0.438,0.37,0.468,0.39,26.1,60.8,44.3,52.0,13.5,7.7,20.3,100,81.9,99.6,0
2015-2016,DETROIT PISTONS,2016-02-06,240,38,79,12,33,16,31,11,27,14,7,3,14,26,0.561,0.557,0.418,0.392,25.0,77.1,48.1,36.8,7.4,4.6,13.1,100,109.8,118.2,0
2015-2016,INDIANA PACERS,2016-02-06,240,41,76,6,11,24,29,8,33,21,7,1,16,25,0.631,0.579,0.145,0.382,22.9,75.0,51.9,51.2,7.4,2.2,15.3,100,118.2,109.8,0
2015-2016,DALLAS MAVERICKS,2016-02-06,265,38,88,15,38,23,33,9,33,26,6,1,5,21,0.556,0.517,0.4320000000000001,0.375,17.0,82.5,45.2,68.4,6.1,1.5,4.7,100,115.7,111.6,0
2015-2016,MEMPHIS GRIZZLIES,2016-02-06,265,44,88,9,23,13,23,7,44,27,3,4,11,24,0.561,0.551,0.261,0.261,17.5,83.0,54.8,61.4,3.0,8.0,10.1,100,111.6,115.7,0
2015-2016,CHICAGO BULLS,2016-02-06,240,40,85,8,20,17,19,9,22,27,5,4,11,17,0.562,0.518,0.235,0.224,22.5,61.1,40.8,67.5,5.6,5.3,10.5,100,116.6,124.4,0
2015-2016,MINNESOTA TIMBERWOLVES,2016-02-06,240,45,87,1,12,21,22,14,31,24,7,4,9,15,0.579,0.523,0.138,0.253,38.9,77.5,59.2,53.3,7.8,6.2,8.5,100,124.4,116.6,0
2015-2016,BROOKLYN NETS,2016-02-06,240,35,76,5,15,23,26,9,27,19,5,5,19,17,0.56,0.493,0.197,0.342,23.7,67.5,46.2,54.3,5.4,9.6,17.9,100,106.6,112.0,0
2015-2016,PHILADELPHIA 76ERS,2016-02-06,240,38,81,10,29,17,22,13,29,17,12,8,14,21,0.568,0.531,0.358,0.272,32.5,76.3,53.8,44.7,13.1,13.1,13.4,100,112.0,106.6,0
2015-2016,UTAH JAZZ,2016-02-06,240,34,78,5,16,25,31,10,34,14,7,7,9,26,0.535,0.468,0.205,0.397,27.0,73.9,53.0,41.2,8.1,12.5,8.9,100,113.2,102.8,0
2015-2016,PHOENIX SUNS,2016-02-06,240,30,80,9,24,20,26,12,27,19,3,6,10,23,0.487,0.431,0.3,0.325,26.1,73.0,47.0,63.3,3.5,9.7,9.9,100,102.8,113.2,0
2015-2016,LOS ANGELES LAKERS,2016-02-06,240,34,86,10,30,24,27,13,33,19,5,3,8,22,0.521,0.453,0.349,0.314,26.5,68.8,47.4,55.9,5.5,4.7,7.6,100,112.3,116.7,0
2015-2016,SAN ANTONIO SPURS,2016-02-06,240,39,88,8,24,20,25,15,36,27,4,6,10,19,0.535,0.489,0.273,0.284,31.3,73.5,52.6,69.2,4.4,10.7,9.2,100,116.7,112.3,0
2015-2016,SACRAMENTO KINGS,2016-02-07,240,47,95,10,26,15,19,7,25,32,15,5,14,18,0.5760000000000001,0.547,0.274,0.2,15.9,67.6,39.5,68.1,13.9,7.5,11.9,100,110.4,118.8,0
2015-2016,BOSTON CELTICS,2016-02-07,240,51,91,13,24,13,15,12,37,34,9,5,24,19,0.6559999999999999,0.632,0.264,0.165,32.4,84.1,60.5,66.7,8.4,7.2,19.7,100,118.8,110.4,0
2015-2016,LOS ANGELES CLIPPERS,2016-02-07,240,37,81,9,25,17,33,7,35,17,8,5,6,25,0.523,0.512,0.309,0.407,14.9,72.9,44.2,45.9,8.6,7.6,5.9,100,107.4,99.8,0
2015-2016,MIAMI HEAT,2016-02-07,240,33,83,7,17,20,29,13,40,14,2,0,13,21,0.486,0.44,0.205,0.349,27.1,85.1,55.8,42.4,2.1,0.0,12.0,100,99.8,107.4,0
2015-2016,DENVER NUGGETS,2016-02-07,240,37,86,5,21,22,28,11,37,20,6,3,7,19,0.514,0.459,0.244,0.326,23.4,78.7,51.1,54.1,6.5,4.8,6.6,100,110.2,104.8,0
2015-2016,NEW YORK KNICKS,2016-02-07,240,37,84,8,22,14,20,10,36,19,2,6,10,24,0.517,0.488,0.262,0.238,21.3,76.6,48.9,51.4,2.2,9.2,9.7,100,104.8,110.2,0
2015-2016,ATLANTA HAWKS,2016-02-07,240,35,91,13,28,11,15,18,32,22,7,7,16,13,0.482,0.456,0.308,0.165,34.0,80.0,53.8,62.9,7.3,11.7,14.1,100,98.6,100.7,0
2015-2016,ORLANDO MAGIC,2016-02-07,240,39,85,7,25,11,12,8,35,24,9,10,18,13,0.532,0.5,0.294,0.141,20.0,66.0,46.2,61.5,9.4,15.9,16.6,100,100.7,98.6,0
2015-2016,ORLANDO MAGIC,2016-02-08,265,46,93,9,29,16,22,6,41,37,11,8,13,22,0.57,0.5429999999999999,0.312,0.237,13.3,83.7,50.0,80.4,10.3,12.7,11.2,100,109.6,103.0,0
