Season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
2010-2011,INDIANA PACERS,2010-11-03,240,28,89,7,22,12,17,11,35,19,6,5,13,19,0.389,0.354,0.247,0.191,19.6,79.5,46.0,67.9,6.4,7.2,11.9,100.0,80.0,107.7
2010-2011,PHILADELPHIA 76ERS,2010-11-03,240,38,81,4,12,21,25,9,45,21,9,8,10,18,0.5489999999999999,0.494,0.14800000000000002,0.309,20.5,80.4,54.0,55.3,9.6,11.9,9.8,100.0,107.7,80.0
2010-2011,SAN ANTONIO SPURS,2010-11-03,240,42,77,6,14,22,32,11,34,22,6,4,23,22,0.615,0.584,0.182,0.416,31.4,68.0,52.9,52.4,6.1,5.6,20.2,100.0,113.3,111.2
2010-2011,PHOENIX SUNS,2010-11-03,240,41,92,8,21,20,23,16,24,20,9,7,13,25,0.539,0.489,0.228,0.25,32.0,68.6,47.1,48.8,9.1,11.1,11.3,100.0,111.2,113.3
2010-2011,LOS ANGELES LAKERS,2010-11-03,240,39,84,11,21,23,28,7,36,24,4,4,6,22,0.581,0.53,0.25,0.333,15.9,75.0,46.7,61.5,4.3,5.8,5.9,100.0,119.1,106.3
2010-2011,SACRAMENTO KINGS,2010-11-03,240,40,91,6,22,14,23,12,37,20,4,4,8,26,0.494,0.473,0.242,0.253,25.0,84.1,53.3,50.0,4.3,6.3,7.3,100.0,106.3,119.1
2010-2011,TORONTO RAPTORS,2010-11-03,240,36,79,3,13,33,42,10,26,16,9,4,16,25,0.5539999999999999,0.475,0.165,0.532,26.3,78.8,50.7,44.4,9.0,5.8,14.1,100.0,107.8,124.8
2010-2011,UTAH JAZZ,2010-11-03,240,48,85,7,16,22,25,7,28,30,9,4,14,28,0.6509999999999999,0.606,0.188,0.294,21.2,73.7,49.3,62.5,9.0,6.1,12.7,100.0,124.8,107.8
2010-2011,NEW YORK KNICKS,2010-11-04,240,40,80,16,24,24,29,10,28,27,12,6,17,25,0.647,0.6,0.3,0.363,25.0,70.0,47.5,67.5,12.2,9.7,15.5,100.0,121.7,113.6
2010-2011,CHICAGO BULLS,2010-11-04,240,42,81,9,19,19,27,12,30,27,8,6,20,21,0.603,0.574,0.235,0.333,30.0,75.0,52.5,64.3,8.1,10.7,17.7,100.0,113.6,121.7
2010-2011,OKLAHOMA CITY THUNDER,2010-11-04,265,40,81,3,15,24,26,15,32,12,3,5,16,24,0.579,0.512,0.185,0.321,39.5,68.1,55.3,30.0,3.3,6.6,14.8,100.0,116.7,115.6
2010-2011,PORTLAND TRAIL BLAZERS,2010-11-04,265,43,92,4,16,16,20,15,23,27,8,2,10,19,0.526,0.489,0.174,0.217,31.9,60.5,44.7,62.8,8.7,3.0,9.0,100.0,115.6,116.7
2010-2011,CHICAGO BULLS,2010-11-05,265,42,85,4,10,17,18,7,36,25,7,2,19,23,0.565,0.518,0.118,0.212,20.0,92.3,58.1,59.5,6.8,2.8,17.0,100.0,102.6,107.5
2010-2011,BOSTON CELTICS,2010-11-05,265,42,82,4,11,22,25,3,28,27,11,3,14,20,0.591,0.537,0.134,0.305,7.7,80.0,41.9,64.3,10.7,4.0,13.1,100.0,107.5,102.6
2010-2011,LOS ANGELES CLIPPERS,2010-11-05,240,43,86,2,15,16,25,11,30,28,6,2,10,16,0.536,0.512,0.174,0.29100000000000004,27.5,78.9,52.6,65.1,6.5,3.2,9.3,100.0,112.3,119.9
2010-2011,DENVER NUGGETS,2010-11-05,240,43,83,5,21,20,22,8,29,26,6,3,9,17,0.599,0.5479999999999999,0.253,0.265,21.1,72.5,47.4,60.5,6.5,4.2,8.9,100.0,119.9,112.3
2010-2011,CHARLOTTE BOBCATS,2010-11-05,240,37,67,9,20,7,11,8,30,28,7,9,22,18,0.626,0.619,0.299,0.16399999999999998,26.7,76.9,55.1,75.7,8.1,14.5,23.4,100.0,104.6,112.8
2010-2011,DETROIT PISTONS,2010-11-05,240,32,75,7,13,26,27,9,22,14,11,3,12,13,0.5579999999999999,0.473,0.173,0.36,23.1,73.3,44.9,43.8,12.8,6.4,12.1,100.0,112.8,104.6
2010-2011,UTAH JAZZ,2010-11-05,240,30,76,3,14,15,21,10,36,18,9,6,19,23,0.458,0.414,0.184,0.276,24.4,63.2,46.9,60.0,9.7,7.6,18.2,100.0,83.7,91.2
2010-2011,GOLDEN STATE WARRIORS,2010-11-05,240,35,93,2,14,13,22,21,31,16,11,3,16,23,0.414,0.387,0.151,0.237,36.8,75.6,53.1,45.7,11.8,4.8,13.5,100.0,91.2,83.7
2010-2011,MILWAUKEE BUCKS,2010-11-05,240,32,83,8,20,22,30,9,36,16,9,2,15,24,0.489,0.434,0.241,0.361,18.4,90.0,50.6,50.0,9.0,3.9,13.5,100.0,93.5,89.5
2010-2011,INDIANA PACERS,2010-11-05,240,29,75,6,24,26,30,4,40,11,6,9,19,24,0.51,0.4270000000000001,0.32,0.4,10.0,81.6,49.4,37.9,6.0,14.3,17.7,100.0,89.5,93.5
2010-2011,TORONTO RAPTORS,2010-11-05,240,41,87,5,13,16,19,19,30,22,9,2,21,22,0.54,0.5,0.149,0.218,44.2,81.1,61.3,53.7,9.6,3.6,18.0,100.0,109.8,115.2
2010-2011,LOS ANGELES LAKERS,2010-11-05,240,37,77,7,21,27,32,7,24,22,12,5,12,20,0.593,0.526,0.273,0.416,18.9,55.8,38.8,59.5,12.8,6.8,11.6,100.0,115.2,109.8
2010-2011,ATLANTA HAWKS,2010-11-05,240,44,81,4,18,21,26,8,35,27,5,8,15,15,0.611,0.568,0.222,0.321,23.5,68.6,50.6,61.4,5.2,10.4,14.0,100.0,117.2,106.9
2010-2011,MINNESOTA TIMBERWOLVES,2010-11-05,240,42,99,8,22,11,12,16,26,24,8,8,11,22,0.494,0.465,0.222,0.121,31.4,76.5,49.4,57.1,8.3,12.7,9.5,100.0,106.9,117.2
2010-2011,MIAMI HEAT,2010-11-05,240,33,78,5,21,22,24,8,28,19,6,5,13,17,0.525,0.455,0.269,0.308,20.0,73.7,46.2,57.6,6.7,7.7,12.8,100.0,104.2,107.6
2010-2011,NEW ORLEANS HORNETS,2010-11-05,240,39,79,4,14,14,17,10,32,26,9,1,13,22,0.555,0.519,0.177,0.215,26.3,80.0,53.8,66.7,10.1,1.8,13.1,100.0,107.6,104.2
2010-2011,WASHINGTON WIZARDS,2010-11-05,240,34,75,4,16,19,22,9,28,13,6,2,23,18,0.537,0.48,0.213,0.293,24.3,68.3,47.4,38.2,6.2,3.4,21.4,100.0,93.9,115.6
2010-2011,NEW YORK KNICKS,2010-11-05,240,44,87,12,29,12,18,13,28,23,11,11,18,21,0.59,0.575,0.333,0.207,31.7,75.7,52.6,52.3,11.4,18.6,15.9,100.0,115.6,93.9
2010-2011,NEW JERSEY NETS,2010-11-05,240,36,84,10,22,8,9,7,24,20,7,3,10,27,0.512,0.488,0.262,0.107,15.9,64.9,38.3,55.6,7.9,7.0,10.2,100.0,102.1,119.1
2010-2011,ORLANDO MAGIC,2010-11-05,240,34,71,11,28,26,32,13,37,16,5,3,17,11,0.617,0.556,0.394,0.451,35.1,84.1,61.7,47.1,5.7,4.8,16.7,100.0,119.1,102.1
2010-2011,CLEVELAND CAVALIERS,2010-11-05,240,41,75,3,13,38,48,13,28,22,6,1,17,17,0.64,0.5670000000000001,0.173,0.64,39.4,73.7,57.7,53.7,6.2,1.5,15.0,100.0,127.2,119.9
2010-2011,PHILADELPHIA 76ERS,2010-11-05,240,46,83,6,17,18,25,10,20,26,10,7,14,32,0.617,0.59,0.205,0.301,26.3,60.6,42.3,56.5,10.3,11.3,13.0,100.0,119.9,127.2
2010-2011,MEMPHIS GRIZZLIES,2010-11-05,290,45,96,6,19,22,34,16,32,21,18,7,26,30,0.532,0.5,0.198,0.354,32.0,60.4,46.6,46.7,15.3,10.6,19.0,100.0,100.3,104.5
2010-2011,PHOENIX SUNS,2010-11-05,290,43,101,14,35,23,32,21,34,23,13,2,28,29,0.534,0.495,0.34700000000000003,0.317,39.6,68.0,53.4,53.5,11.0,2.6,19.6,100.0,104.5,100.3
2010-2011,ORLANDO MAGIC,2010-11-06,240,34,82,10,32,13,21,7,30,22,4,6,7,11,0.499,0.476,0.39,0.256,15.9,90.9,48.1,64.7,4.4,10.0,7.1,100.0,100.6,97.3
2010-2011,CHARLOTTE BOBCATS,2010-11-06,240,36,75,6,15,10,11,3,37,22,3,6,16,22,0.551,0.52,0.2,0.147,9.1,84.1,51.9,61.1,3.3,12.0,16.7,100.0,97.3,100.6
2010-2011,DENVER NUGGETS,2010-11-06,240,37,82,13,21,16,21,9,29,21,16,2,12,17,0.564,0.53,0.256,0.256,20.5,72.5,45.2,56.8,17.1,3.3,11.6,100.0,109.8,98.1
2010-2011,DALLAS MAVERICKS,2010-11-06,240,34,76,4,15,20,26,11,35,12,7,5,21,16,0.526,0.474,0.197,0.342,27.5,79.5,54.8,35.3,7.5,8.2,19.4,100.0,98.1,109.8
2010-2011,NEW JERSEY NETS,2010-11-06,240,35,85,8,20,11,17,11,30,17,5,3,13,21,0.481,0.459,0.235,0.2,22.4,83.3,48.2,48.6,5.4,5.1,12.3,100.0,96.9,110.0
2010-2011,MIAMI HEAT,2010-11-06,240,36,74,6,15,23,29,6,38,19,7,7,12,16,0.5820000000000001,0.527,0.203,0.392,16.7,77.6,51.8,52.8,7.6,10.8,12.2,100.0,110.0,96.9
2010-2011,NEW ORLEANS HORNETS,2010-11-06,240,31,69,7,17,18,22,10,37,17,6,5,19,22,0.5529999999999999,0.5,0.246,0.319,24.4,77.1,52.8,54.8,6.8,7.5,19.5,100.0,99.2,92.4
2010-2011,MILWAUKEE BUCKS,2010-11-06,240,32,83,4,16,13,20,11,31,17,8,0,10,20,0.441,0.41,0.193,0.241,22.9,75.6,47.2,53.1,9.1,0.0,9.8,100.0,92.4,99.2
2010-2011,TORONTO RAPTORS,2010-11-06,240,28,76,1,17,27,34,17,27,11,10,1,17,27,0.462,0.375,0.224,0.447,37.0,65.9,50.6,39.3,11.3,1.7,15.7,100.0,95.0,109.7
2010-2011,PORTLAND TRAIL BLAZERS,2010-11-06,240,34,75,4,16,25,28,14,29,19,10,5,18,27,0.555,0.48,0.213,0.373,34.1,63.0,49.4,55.9,11.3,8.5,17.1,100.0,109.7,95.0
2010-2011,MEMPHIS GRIZZLIES,2010-11-06,240,40,83,3,15,17,23,13,30,13,7,5,15,19,0.537,0.5,0.181,0.277,33.3,66.7,51.2,32.5,7.6,8.5,13.9,100.0,108.5,98.7
2010-2011,SACRAMENTO KINGS,2010-11-06,240,34,79,5,20,18,24,15,26,16,8,10,20,24,0.508,0.462,0.253,0.304,33.3,66.7,48.8,47.1,8.7,14.7,18.3,100.0,98.7,108.5
2010-2011,HOUSTON ROCKETS,2010-11-06,265,47,99,9,20,18,21,14,34,24,5,3,16,21,0.5589999999999999,0.52,0.202,0.212,29.2,72.3,50.5,51.1,4.7,3.8,12.9,100.0,113.2,116.0
2010-2011,SAN ANTONIO SPURS,2010-11-06,265,49,101,9,21,17,25,13,34,28,11,6,11,22,0.5539999999999999,0.53,0.208,0.248,27.7,70.8,49.5,57.1,10.3,7.6,8.9,100.0,116.0,113.2
2010-2011,LOS ANGELES CLIPPERS,2010-11-06,290,37,86,5,20,28,32,14,37,16,6,9,22,31,0.535,0.459,0.233,0.3720000000000001,35.0,68.5,54.3,43.2,5.9,11.4,18.0,100.0,105.6,107.6
2010-2011,UTAH JAZZ,2010-11-06,290,40,97,6,18,23,31,17,26,21,6,7,10,23,0.493,0.443,0.18600000000000005,0.32,31.5,65.0,45.7,52.5,5.9,10.6,8.3,100.0,107.6,105.6
2010-2011,CLEVELAND CAVALIERS,2010-11-06,240,39,82,8,18,21,26,5,32,19,7,2,12,17,0.573,0.524,0.22,0.317,13.2,74.4,45.7,48.7,7.2,3.0,11.4,100.0,109.8,104.7
2010-2011,WASHINGTON WIZARDS,2010-11-06,240,39,88,8,21,16,20,11,33,26,8,7,14,19,0.527,0.489,0.239,0.227,25.6,86.8,54.3,66.7,8.2,10.9,12.6,100.0,104.7,109.8
2010-2011,PHOENIX SUNS,2010-11-07,240,45,81,11,23,17,22,11,24,28,7,1,14,20,0.6509999999999999,0.623,0.284,0.272,28.9,64.9,46.7,62.2,7.6,1.7,13.4,100.0,128.1,123.8
2010-2011,ATLANTA HAWKS,2010-11-07,240,45,83,7,23,17,22,13,27,29,6,4,14,22,0.615,0.584,0.277,0.265,35.1,71.1,53.3,64.4,6.5,6.9,13.1,100.0,123.8,128.1
2010-2011,GOLDEN STATE WARRIORS,2010-11-07,240,36,84,6,23,19,23,15,31,19,6,2,14,22,0.515,0.464,0.274,0.274,31.3,70.5,50.0,52.8,6.6,3.1,12.9,100.0,107.1,112.6
2010-2011,DETROIT PISTONS,2010-11-07,240,37,82,9,17,19,28,13,33,27,8,4,11,17,0.541,0.506,0.207,0.341,29.5,68.8,50.0,73.0,8.8,6.6,10.4,100.0,112.6,107.1
2010-2011,MINNESOTA TIMBERWOLVES,2010-11-07,240,34,91,3,13,23,33,19,35,11,5,5,16,34,0.445,0.39,0.14300000000000002,0.363,32.8,77.8,52.4,32.4,5.0,7.1,13.2,100.0,94.2,120.2
2010-2011,HOUSTON ROCKETS,2010-11-07,240,38,86,5,16,39,47,10,39,23,9,4,6,22,0.562,0.471,0.18600000000000005,0.547,22.2,67.2,47.6,60.5,9.0,5.1,5.3,100.0,120.2,94.2
2010-2011,PORTLAND TRAIL BLAZERS,2010-11-07,240,32,75,6,20,26,31,6,19,21,4,2,13,15,0.542,0.467,0.267,0.413,14.6,57.6,33.8,65.6,4.3,2.7,12.8,100.0,102.6,129.4
2010-2011,LOS ANGELES LAKERS,2010-11-07,240,50,91,8,17,13,15,14,35,33,6,4,15,26,0.62,0.593,0.187,0.165,42.4,85.4,66.2,66.0,6.4,7.3,13.3,100.0,129.4,102.6
2010-2011,PHILADELPHIA 76ERS,2010-11-07,240,37,78,7,18,25,35,8,37,20,9,3,16,23,0.5670000000000001,0.519,0.231,0.449,18.6,72.5,47.9,54.1,9.0,4.5,14.6,100.0,106.1,96.1
2010-2011,NEW YORK KNICKS,2010-11-07,240,34,85,3,19,25,35,14,35,20,12,6,16,25,0.478,0.418,0.224,0.412,27.5,81.4,52.1,58.8,12.0,10.0,13.7,100.0,96.1,106.1
2010-2011,BOSTON CELTICS,2010-11-07,240,36,76,4,10,16,20,8,32,22,9,3,11,16,0.542,0.5,0.132,0.263,20.5,78.0,50.0,61.1,10.2,4.6,11.5,100.0,104.6,94.4
2010-2011,OKLAHOMA CITY THUNDER,2010-11-07,240,32,75,4,10,15,17,9,31,17,9,2,18,21,0.503,0.453,0.133,0.227,22.0,79.5,50.0,53.1,10.2,3.0,17.9,100.0,94.4,104.6
2010-2011,SAN ANTONIO SPURS,2010-11-08,240,36,85,12,26,11,17,15,31,22,9,9,16,20,0.514,0.494,0.306,0.2,36.6,67.4,52.9,61.1,10.2,14.1,14.7,100.0,107.5,103.0
2010-2011,CHARLOTTE BOBCATS,2010-11-08,240,33,83,6,19,19,24,15,26,19,7,10,13,18,0.486,0.434,0.229,0.289,32.6,63.4,47.1,57.6,7.9,16.9,12.2,100.0,103.0,107.5
2010-2011,DENVER NUGGETS,2010-11-08,240,34,78,7,18,17,24,6,38,15,8,7,18,21,0.519,0.481,0.231,0.308,13.3,82.6,48.4,44.1,8.0,10.1,16.9,100.0,91.7,93.7
2010-2011,CHICAGO BULLS,2010-11-08,240,34,82,5,13,21,33,8,39,20,6,12,15,19,0.487,0.445,0.159,0.402,17.4,86.7,51.6,58.8,6.0,20.0,13.5,100.0,93.7,91.7
2010-2011,BOSTON CELTICS,2010-11-08,240,38,91,4,8,7,7,14,28,24,11,2,12,21,0.462,0.44,0.08800000000000001,0.077,29.2,87.5,52.5,63.2,12.5,3.9,11.3,100.0,99.0,101.2
2010-2011,DALLAS MAVERICKS,2010-11-08,240,33,66,6,15,17,20,4,34,20,6,8,17,12,0.595,0.545,0.227,0.303,12.5,70.8,47.5,60.6,6.8,9.6,18.5,100.0,101.2,99.0
2010-2011,PHOENIX SUNS,2010-11-08,240,38,80,9,31,14,21,13,28,23,5,4,22,19,0.555,0.531,0.388,0.263,31.0,63.6,47.7,60.5,5.3,5.8,19.8,100.0,105.0,115.6
2010-2011,MEMPHIS GRIZZLIES,2010-11-08,240,40,84,5,15,24,28,16,29,19,12,2,14,22,0.5660000000000001,0.506,0.179,0.333,36.4,69.0,52.3,47.5,12.7,4.1,12.7,100.0,115.6,105.0
2010-2011,ATLANTA HAWKS,2010-11-08,240,36,76,4,13,13,16,9,37,18,6,3,15,24,0.536,0.5,0.171,0.211,22.0,77.1,51.7,50.0,6.6,4.7,15.3,100.0,98.0,102.4
2010-2011,ORLANDO MAGIC,2010-11-08,240,37,86,4,22,15,24,11,32,16,9,2,10,18,0.482,0.453,0.256,0.279,22.9,78.0,48.3,43.2,9.9,3.2,9.4,100.0,102.4,98.0
2010-2011,GOLDEN STATE WARRIORS,2010-11-08,240,39,74,5,16,26,32,11,31,19,13,7,20,26,0.619,0.561,0.21600000000000005,0.4320000000000001,34.4,73.8,56.8,48.7,13.6,10.1,18.5,100.0,114.1,106.7
2010-2011,TORONTO RAPTORS,2010-11-08,240,38,83,4,14,22,27,11,21,19,12,3,16,23,0.5379999999999999,0.482,0.16899999999999998,0.325,26.2,65.6,43.2,50.0,12.6,5.2,14.4,100.0,106.7,114.1
2010-2011,DENVER NUGGETS,2010-11-09,240,39,90,8,17,27,30,13,19,22,9,4,10,20,0.547,0.478,0.189,0.333,27.1,65.5,41.6,56.4,9.2,7.0,8.8,100.0,115.8,147.6
2010-2011,INDIANA PACERS,2010-11-09,240,56,87,16,30,16,21,10,35,37,7,7,14,20,0.748,0.736,0.345,0.241,34.5,72.9,58.4,66.1,7.2,9.6,12.7,100.0,147.6,115.8
2010-2011,MINNESOTA TIMBERWOLVES,2010-11-09,240,35,92,8,21,16,19,26,28,23,12,3,25,21,0.468,0.424,0.228,0.207,48.1,66.7,56.3,65.7,12.6,4.4,19.9,100.0,98.3,103.6
2010-2011,LOS ANGELES LAKERS,2010-11-09,240,40,89,7,21,12,16,14,28,24,9,3,18,19,0.515,0.489,0.236,0.18,33.3,51.9,43.8,60.0,9.4,4.2,15.8,100.0,103.6,98.3
2010-2011,UTAH JAZZ,2010-11-09,265,45,93,8,19,18,21,10,34,30,6,5,12,32,0.5670000000000001,0.527,0.204,0.226,21.7,77.3,48.9,66.7,5.9,7.5,10.5,100.0,114.4,112.4
2010-2011,MIAMI HEAT,2010-11-09,265,36,82,6,15,36,47,10,36,21,3,7,11,20,0.555,0.476,0.183,0.573,22.7,78.3,51.1,58.3,3.0,9.5,9.7,100.0,112.4,114.4
2010-2011,NEW YORK KNICKS,2010-11-09,240,28,74,5,19,19,21,9,25,19,6,6,20,29,0.481,0.412,0.257,0.284,21.4,67.6,43.0,67.9,6.6,9.7,19.4,100.0,88.5,118.3
2010-2011,MILWAUKEE BUCKS,2010-11-09,240,40,78,5,16,22,28,12,33,18,9,5,13,22,0.5920000000000001,0.545,0.205,0.359,32.4,78.6,57.0,45.0,10.0,9.1,12.6,100.0,118.3,88.5
2010-2011,CLEVELAND CAVALIERS,2010-11-09,240,36,82,9,17,12,22,12,32,27,2,2,8,18,0.507,0.494,0.207,0.268,27.3,71.1,49.4,75.0,2.3,3.3,8.0,100.0,108.2,105.9
2010-2011,NEW JERSEY NETS,2010-11-09,240,33,81,6,20,19,21,13,32,18,5,7,12,19,0.504,0.444,0.247,0.259,28.9,72.7,50.6,54.5,5.8,10.8,11.7,100.0,105.9,108.2
2010-2011,LOS ANGELES CLIPPERS,2010-11-09,240,31,67,5,16,15,18,7,32,19,4,2,25,21,0.547,0.5,0.239,0.269,20.0,86.5,54.2,61.3,4.3,3.3,25.0,100.0,88.9,109.5
2010-2011,NEW ORLEANS HORNETS,2010-11-09,240,39,77,8,16,15,21,5,28,29,11,7,13,24,0.586,0.5579999999999999,0.208,0.273,13.5,80.0,45.8,74.4,11.9,13.7,13.1,100.0,109.5,88.9
2010-2011,DETROIT PISTONS,2010-11-09,240,31,73,6,17,10,18,6,27,16,7,5,17,18,0.482,0.466,0.233,0.247,15.0,71.1,42.3,51.6,7.8,7.6,17.4,100.0,87.4,112.1
2010-2011,PORTLAND TRAIL BLAZERS,2010-11-09,240,40,80,6,14,14,16,11,34,26,10,5,14,18,0.574,0.5379999999999999,0.175,0.2,28.9,85.0,57.7,65.0,11.2,8.9,13.9,100.0,112.1,87.4
2010-2011,MILWAUKEE BUCKS,2010-11-10,240,45,87,8,15,10,14,11,33,23,11,3,12,16,0.58,0.563,0.172,0.161,30.6,82.5,57.9,51.1,12.1,5.0,11.4,100.0,118.5,99.8
2010-2011,ATLANTA HAWKS,2010-11-10,240,36,73,5,13,14,21,7,25,24,3,3,17,16,0.5529999999999999,0.527,0.17800000000000002,0.28800000000000003,17.5,69.4,42.1,66.7,3.3,4.2,17.1,100.0,99.8,118.5
2010-2011,NEW JERSEY NETS,2010-11-10,240,34,82,8,17,19,35,15,33,21,4,5,8,21,0.488,0.463,0.207,0.4270000000000001,31.3,82.5,54.5,61.8,4.5,7.7,7.6,100.0,107.5,98.5
2010-2011,CLEVELAND CAVALIERS,2010-11-10,240,34,77,3,12,16,22,7,33,21,3,3,11,25,0.502,0.461,0.156,0.28600000000000003,17.5,68.8,45.5,61.8,3.4,4.6,11.3,100.0,98.5,107.5
2010-2011,DALLAS MAVERICKS,2010-11-10,240,46,85,9,25,5,11,11,38,30,8,5,9,19,0.59,0.594,0.294,0.129,28.2,76.0,55.1,65.2,9.0,7.1,9.1,100.0,118.8,102.0
2010-2011,MEMPHIS GRIZZLIES,2010-11-10,240,38,84,4,14,11,19,12,28,20,4,3,12,10,0.493,0.476,0.16699999999999998,0.226,24.0,71.8,44.9,52.6,4.5,5.0,11.5,100.0,102.0,118.8
2010-2011,GOLDEN STATE WARRIORS,2010-11-10,240,47,89,5,10,23,32,9,27,23,13,3,14,33,0.5920000000000001,0.556,0.112,0.36,22.0,75.0,46.8,48.9,12.4,6.5,12.0,100.0,116.7,111.9
2010-2011,NEW YORK KNICKS,2010-11-10,240,36,77,7,31,38,43,9,32,17,10,4,20,25,0.61,0.513,0.403,0.5579999999999999,25.0,78.0,53.2,47.2,9.6,5.1,17.3,100.0,111.9,116.7
2010-2011,PHILADELPHIA 76ERS,2010-11-10,240,39,81,5,15,20,27,12,25,25,8,1,16,25,0.5539999999999999,0.512,0.185,0.333,29.3,83.3,52.1,64.1,8.4,1.7,14.7,100.0,108.5,114.8
2010-2011,OKLAHOMA CITY THUNDER,2010-11-10,240,36,73,2,14,35,37,5,29,17,11,7,14,22,0.61,0.507,0.192,0.507,16.7,70.7,47.9,47.2,11.6,10.6,13.6,100.0,114.8,108.5
2010-2011,UTAH JAZZ,2010-11-10,240,37,74,5,14,25,28,6,29,24,7,3,14,22,0.602,0.534,0.189,0.378,20.7,61.7,46.1,64.9,7.7,6.4,14.0,100.0,113.9,103.0
2010-2011,ORLANDO MAGIC,2010-11-10,240,34,79,12,32,14,25,18,23,23,7,4,21,21,0.522,0.506,0.405,0.316,38.3,79.3,53.9,67.6,7.7,6.7,18.9,100.0,103.0,113.9
2010-2011,MINNESOTA TIMBERWOLVES,2010-11-10,240,41,87,4,11,12,20,12,29,15,5,2,15,24,0.511,0.494,0.126,0.23,26.7,78.4,50.0,36.6,5.2,3.8,13.5,100.0,102.4,93.0
2010-2011,SACRAMENTO KINGS,2010-11-10,240,32,72,5,20,20,32,8,33,25,6,8,19,23,0.517,0.479,0.278,0.444,21.6,73.3,50.0,78.1,6.3,10.5,18.1,100.0,93.0,102.4
2010-2011,LOS ANGELES CLIPPERS,2010-11-10,240,40,86,7,10,8,14,13,21,21,10,4,14,24,0.515,0.506,0.116,0.163,29.5,67.7,45.3,52.5,11.3,7.5,13.2,100.0,107.0,120.5
2010-2011,SAN ANTONIO SPURS,2010-11-10,240,35,71,11,18,26,30,10,31,21,6,11,16,17,0.635,0.57,0.254,0.423,32.3,70.5,54.7,60.0,6.8,14.5,16.0,100.0,120.5,107.0
2010-2011,CHARLOTTE BOBCATS,2010-11-10,240,34,69,6,14,27,33,8,28,23,9,13,16,22,0.605,0.536,0.203,0.478,25.0,66.7,48.6,67.6,9.9,18.3,16.1,100.0,111.5,106.0
2010-2011,TORONTO RAPTORS,2010-11-10,240,37,81,3,10,19,25,14,24,23,7,5,17,26,0.522,0.475,0.123,0.309,33.3,75.0,51.4,62.2,7.7,9.1,15.6,100.0,106.0,111.5
2010-2011,HOUSTON ROCKETS,2010-11-10,240,34,87,6,20,17,19,10,34,20,6,7,14,21,0.477,0.425,0.23,0.218,22.2,68.0,46.3,58.8,6.2,9.3,12.8,100.0,94.3,101.5
2010-2011,WASHINGTON WIZARDS,2010-11-10,240,39,88,6,13,14,22,16,35,25,10,10,17,24,0.502,0.477,0.14800000000000002,0.25,32.0,77.8,53.7,64.1,10.4,14.9,14.8,100.0,101.5,94.3
2010-2011,GOLDEN STATE WARRIORS,2010-11-11,240,39,95,7,23,5,7,18,21,20,9,4,19,16,0.459,0.447,0.242,0.07400000000000001,34.0,65.6,45.9,51.3,9.6,6.2,16.2,100.0,95.9,127.9
2010-2011,CHICAGO BULLS,2010-11-11,240,46,84,7,19,21,23,11,35,29,14,10,12,7,0.637,0.589,0.226,0.274,34.4,66.0,54.1,63.0,14.9,13.9,11.3,100.0,127.9,95.9
2010-2011,LOS ANGELES LAKERS,2010-11-11,240,40,98,9,29,23,30,18,32,19,8,6,10,25,0.504,0.454,0.29600000000000004,0.306,36.0,74.4,53.8,47.5,8.2,9.5,8.3,100.0,114.4,120.6
2010-2011,DENVER NUGGETS,2010-11-11,240,43,88,7,25,25,31,11,32,25,5,5,10,20,0.58,0.528,0.284,0.35200000000000004,25.6,64.0,46.2,58.1,5.1,7.2,9.0,100.0,120.6,114.4
2010-2011,BOSTON CELTICS,2010-11-11,240,43,79,9,16,17,25,9,26,24,5,0,10,30,0.622,0.601,0.203,0.316,25.7,70.3,48.6,55.8,5.6,0.0,10.0,100.0,124.4,118.9
2010-2011,MIAMI HEAT,2010-11-11,240,36,72,3,16,32,41,11,26,18,4,4,14,22,0.594,0.521,0.222,0.569,29.7,74.3,51.4,50.0,4.4,6.3,13.5,100.0,118.9,124.4
2010-2011,UTAH JAZZ,2010-11-12,240,36,84,4,12,14,19,15,28,25,7,3,9,18,0.487,0.452,0.14300000000000002,0.226,33.3,71.8,51.2,69.4,8.4,5.8,8.9,100.0,107.8,103.0
2010-2011,ATLANTA HAWKS,2010-11-12,240,35,71,5,19,11,21,11,30,23,5,5,15,22,0.536,0.528,0.268,0.29600000000000004,28.2,66.7,48.8,65.7,6.0,6.9,15.7,100.0,103.0,107.8
2010-2011,PHILADELPHIA 76ERS,2010-11-12,240,37,83,2,16,14,23,14,28,22,6,3,13,22,0.483,0.458,0.193,0.277,31.1,63.6,47.2,59.5,6.9,5.3,12.3,100.0,103.8,114.2
2010-2011,DALLAS MAVERICKS,2010-11-12,240,35,79,6,22,23,29,16,31,19,10,4,10,20,0.539,0.481,0.278,0.3670000000000001,36.4,68.9,52.8,54.3,11.5,6.0,9.8,100.0,114.2,103.8
