season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2008-2009,PHOENIX SUNS,2009-02-11,240,36,74,3,11,17,24,12,29,22,8,8,25,19,0.544,0.507,0.149,0.324,34.3,67.4,52.6,61.1,8.4,12.7,22.8,100.0,96.9,114.8,0
2008-2009,CLEVELAND CAVALIERS,2009-02-11,240,41,89,11,26,16,20,14,23,17,16,9,15,20,0.557,0.522,0.292,0.225,32.6,65.7,47.4,41.5,16.8,14.3,13.3,100.0,114.8,96.9,0
2008-2009,ATLANTA HAWKS,2009-02-11,240,38,74,4,11,19,23,6,29,19,6,5,7,16,0.588,0.541,0.149,0.311,17.1,72.5,46.7,50.0,7.2,7.6,7.7,100.0,118.3,113.5,0
2008-2009,DETROIT PISTONS,2009-02-11,240,39,79,5,13,12,19,11,29,19,6,3,9,22,0.544,0.525,0.165,0.24100000000000002,27.5,82.9,53.3,48.7,7.2,4.8,9.3,100.0,113.5,118.3,0
2008-2009,SACRAMENTO KINGS,2009-02-11,240,32,68,3,12,15,21,5,24,19,9,3,19,21,0.531,0.493,0.17600000000000002,0.309,15.2,63.2,40.8,59.4,10.2,5.9,19.7,100.0,92.7,106.2,0
2008-2009,HOUSTON ROCKETS,2009-02-11,240,34,76,9,25,17,20,14,28,24,11,3,20,16,0.5539999999999999,0.507,0.32899999999999996,0.263,36.8,84.8,59.2,70.6,12.4,5.4,19.1,100.0,106.2,92.7,0
2008-2009,NEW YORK KNICKS,2009-02-11,265,49,110,8,33,18,22,18,35,28,10,2,10,20,0.518,0.48200000000000004,0.3,0.2,32.1,79.5,53.0,57.1,9.2,3.3,7.7,100.0,113.9,117.6,0
2008-2009,LOS ANGELES CLIPPERS,2009-02-11,265,50,97,15,37,13,18,9,38,40,2,6,16,20,0.61,0.593,0.381,0.18600000000000005,20.5,67.9,47.0,80.0,1.8,7.8,13.2,100.0,117.6,113.9,0
2008-2009,INDIANA PACERS,2009-02-11,240,37,86,11,28,25,27,13,25,25,6,7,13,32,0.562,0.494,0.326,0.314,27.1,71.4,45.8,67.6,6.3,10.9,11.7,100.0,114.6,127.1,0
2008-2009,MILWAUKEE BUCKS,2009-02-11,240,42,78,9,14,29,41,10,35,32,7,5,13,24,0.635,0.596,0.179,0.526,28.6,72.9,54.2,76.2,7.3,8.6,11.9,100.0,127.1,114.6,0
2008-2009,BOSTON CELTICS,2009-02-11,240,35,79,2,14,17,22,10,29,18,9,3,10,20,0.502,0.456,0.177,0.278,25.6,80.6,52.0,51.4,10.5,5.7,10.1,100.0,103.8,89.8,0
2008-2009,NEW ORLEANS HORNETS,2009-02-11,240,26,64,2,11,23,29,7,29,16,4,6,18,23,0.502,0.42200000000000004,0.172,0.45299999999999996,19.4,74.4,48.0,61.5,4.7,9.2,19.0,100.0,89.8,103.8,0
2008-2009,DENVER NUGGETS,2009-02-11,240,27,66,5,15,23,28,3,35,13,14,4,16,28,0.523,0.447,0.22699999999999998,0.424,8.8,76.1,47.5,48.1,15.5,10.5,17.0,100.0,90.7,80.7,0
2008-2009,ORLANDO MAGIC,2009-02-11,240,21,69,9,31,22,29,11,31,12,6,7,23,26,0.446,0.37,0.449,0.42,23.9,91.2,52.5,57.1,6.6,13.7,22.0,100.0,80.7,90.7,0
2008-2009,MEMPHIS GRIZZLIES,2009-02-11,240,34,73,6,16,13,16,14,29,19,4,1,22,22,0.5429999999999999,0.507,0.21899999999999997,0.21899999999999997,40.0,85.3,62.3,55.9,4.7,1.6,21.6,100.0,102.5,107.2,0
2008-2009,PHILADELPHIA 76ERS,2009-02-11,240,37,72,2,11,15,24,5,21,24,10,4,9,19,0.551,0.528,0.153,0.33299999999999996,14.7,60.0,37.7,64.9,11.8,7.0,9.8,100.0,107.2,102.5,0
2008-2009,OKLAHOMA CITY THUNDER,2009-02-11,240,32,82,1,7,27,32,14,21,21,7,3,11,20,0.479,0.396,0.085,0.39,30.4,56.8,42.2,65.6,7.9,4.5,10.3,100.0,103.3,119.0,0
2008-2009,PORTLAND TRAIL BLAZERS,2009-02-11,240,42,86,8,19,14,20,16,32,29,8,5,15,22,0.5589999999999999,0.535,0.221,0.233,43.2,69.6,57.8,69.0,9.0,6.7,13.7,100.0,119.0,103.3,0
2008-2009,SAN ANTONIO SPURS,2009-02-11,240,36,86,5,13,12,15,9,37,21,8,3,11,17,0.48100000000000004,0.44799999999999995,0.151,0.174,20.5,90.2,54.1,58.3,8.7,4.8,10.6,100.0,96.5,98.7,0
2008-2009,TORONTO RAPTORS,2009-02-11,240,35,78,6,15,15,17,4,35,13,4,7,12,17,0.532,0.48700000000000004,0.192,0.218,9.8,79.5,45.9,37.1,4.3,9.6,12.3,100.0,98.7,96.5,0
2008-2009,LOS ANGELES LAKERS,2009-02-11,240,42,90,5,19,20,26,13,26,18,10,2,13,28,0.537,0.494,0.21100000000000002,0.289,30.2,83.9,52.7,42.9,10.3,3.8,11.4,100.0,112.6,116.7,0
2008-2009,UTAH JAZZ,2009-02-11,240,41,70,6,17,25,37,5,30,23,8,5,16,23,0.655,0.629,0.243,0.529,16.1,69.8,47.3,56.1,8.3,7.0,15.6,100.0,116.7,112.6,0
2008-2009,MIAMI HEAT,2009-02-12,240,38,78,7,18,12,13,9,27,25,15,8,17,24,0.5670000000000001,0.532,0.231,0.16699999999999998,23.7,77.1,49.3,65.8,16.3,12.9,16.9,100.0,103.5,101.3,0
2008-2009,CHICAGO BULLS,2009-02-12,240,31,70,1,8,30,35,8,29,20,10,5,19,14,0.544,0.45,0.114,0.5,22.9,76.3,50.7,64.5,10.9,8.3,18.2,100.0,101.3,103.5,0
2008-2009,BOSTON CELTICS,2009-02-12,240,35,72,3,10,26,28,13,37,24,2,1,19,25,0.5870000000000001,0.507,0.139,0.389,36.1,82.2,61.7,68.6,2.3,1.6,18.4,100.0,111.7,103.8,0
2008-2009,DALLAS MAVERICKS,2009-02-12,240,32,81,7,17,21,24,8,23,16,8,6,8,26,0.502,0.43799999999999994,0.21,0.29600000000000004,17.8,63.9,38.3,50.0,9.0,9.7,8.0,100.0,103.8,111.7,0
2008-2009,PORTLAND TRAIL BLAZERS,2009-02-12,240,39,83,6,14,14,17,15,31,16,7,6,23,32,0.542,0.506,0.16899999999999998,0.205,35.7,70.5,53.5,41.0,7.4,9.0,20.3,100.0,103.7,111.1,0
2008-2009,GOLDEN STATE WARRIORS,2009-02-12,240,31,76,4,9,39,43,13,27,13,10,5,14,18,0.5529999999999999,0.434,0.11800000000000001,0.5660000000000001,29.5,64.3,46.5,41.9,10.6,7.2,12.9,100.0,111.1,103.7,0
2008-2009,MILWAUKEE BUCKS,2009-02-17,240,32,79,6,15,22,29,8,33,19,5,4,5,17,0.501,0.44299999999999995,0.19,0.3670000000000001,18.2,82.5,48.8,59.4,5.8,6.3,5.2,100.0,106.3,99.4,0
2008-2009,DETROIT PISTONS,2009-02-17,240,34,78,4,14,14,17,7,36,24,3,7,10,20,0.503,0.462,0.179,0.218,17.5,81.8,51.2,70.6,3.5,10.9,10.5,100.0,99.4,106.3,0
2008-2009,NEW JERSEY NETS,2009-02-17,240,32,80,9,15,15,18,2,28,17,8,7,11,18,0.5,0.456,0.188,0.225,4.8,63.6,34.9,53.1,8.5,11.9,11.1,100.0,94.0,121.7,0
2008-2009,HOUSTON ROCKETS,2009-02-17,240,40,88,15,29,19,23,16,40,27,8,4,13,17,0.581,0.54,0.33,0.261,36.4,95.2,65.1,67.5,8.5,6.2,11.7,100.0,121.7,94.0,0
2008-2009,PHILADELPHIA 76ERS,2009-02-17,240,35,91,2,15,19,29,17,28,20,11,3,9,16,0.439,0.396,0.165,0.319,30.4,71.8,47.4,57.1,11.7,4.5,8.0,100.0,96.5,106.1,0
2008-2009,INDIANA PACERS,2009-02-17,240,41,83,5,17,13,17,11,39,20,4,8,18,24,0.5529999999999999,0.524,0.205,0.205,28.2,69.6,52.6,48.8,4.2,10.5,16.6,100.0,106.1,96.5,0
2008-2009,ATLANTA HAWKS,2009-02-17,240,31,84,2,15,19,28,15,24,15,15,6,13,18,0.431,0.381,0.179,0.33299999999999996,27.8,46.2,36.8,48.4,16.3,8.0,11.9,100.0,90.1,104.2,0
2008-2009,LOS ANGELES LAKERS,2009-02-17,240,42,96,7,21,5,10,28,39,30,6,9,23,23,0.478,0.474,0.21899999999999997,0.10400000000000001,53.8,72.2,63.2,71.4,6.5,13.0,18.6,100.0,104.2,90.1,0
2008-2009,SAN ANTONIO SPURS,2009-02-17,265,40,93,8,24,19,22,12,36,19,3,4,14,19,0.521,0.473,0.258,0.237,25.0,78.3,51.1,47.5,2.9,6.1,12.0,100.0,104.1,108.9,0
2008-2009,NEW YORK KNICKS,2009-02-17,265,45,94,9,28,13,21,10,36,20,9,2,13,19,0.542,0.527,0.298,0.223,21.7,75.0,48.9,44.4,8.8,2.9,11.2,100.0,108.9,104.1,0
2008-2009,NEW ORLEANS HORNETS,2009-02-17,240,39,79,8,23,14,17,6,35,17,7,5,11,18,0.578,0.544,0.29100000000000004,0.215,15.8,72.9,47.7,43.6,7.8,8.2,11.3,100.0,111.0,108.8,0
2008-2009,OKLAHOMA CITY THUNDER,2009-02-17,240,36,84,6,23,20,25,13,32,19,5,3,10,17,0.516,0.46399999999999997,0.27399999999999997,0.298,27.1,84.2,52.3,52.8,5.6,5.4,9.5,100.0,108.8,111.0,0
2008-2009,CHARLOTTE BOBCATS,2009-02-17,265,44,95,6,17,8,17,17,34,21,8,4,14,29,0.498,0.495,0.179,0.179,32.1,72.3,51.0,47.7,8.2,7.1,12.0,100.0,104.7,109.9,0
2008-2009,ORLANDO MAGIC,2009-02-17,265,35,80,9,24,28,37,13,36,21,6,10,15,20,0.556,0.494,0.3,0.46299999999999997,27.7,67.9,49.0,60.0,6.2,12.8,13.5,100.0,109.9,104.7,0
2008-2009,LOS ANGELES CLIPPERS,2009-02-17,240,36,83,13,32,15,18,3,18,20,9,6,21,24,0.55,0.512,0.386,0.217,6.5,54.5,26.6,55.6,8.3,7.9,18.8,100.0,92.5,129.5,0
2008-2009,PHOENIX SUNS,2009-02-17,240,56,90,4,14,24,32,15,43,34,15,1,22,19,0.6729999999999999,0.644,0.156,0.35600000000000004,45.5,93.5,73.4,60.7,13.9,2.0,17.4,100.0,129.5,92.5,0
2008-2009,MEMPHIS GRIZZLIES,2009-02-17,240,35,75,3,12,26,32,17,24,15,4,5,18,25,0.556,0.48700000000000004,0.16,0.4270000000000001,42.5,63.2,52.6,42.9,4.5,7.4,16.8,100.0,111.7,132.0,0
2008-2009,UTAH JAZZ,2009-02-17,240,40,82,5,14,32,33,14,23,24,10,7,11,25,0.606,0.518,0.171,0.402,36.8,57.5,47.4,60.0,11.3,11.1,10.2,100.0,132.0,111.7,0
2008-2009,MINNESOTA TIMBERWOLVES,2009-02-17,240,35,86,6,24,27,31,13,27,19,12,5,12,25,0.517,0.442,0.27899999999999997,0.36,27.7,73.0,47.6,54.3,12.5,7.9,10.7,100.0,107.0,115.3,0
2008-2009,WASHINGTON WIZARDS,2009-02-17,240,40,78,5,15,26,33,10,34,22,7,5,17,25,0.6,0.545,0.192,0.423,27.0,72.3,52.4,55.0,7.3,8.1,15.5,100.0,115.3,107.0,0
2008-2009,INDIANA PACERS,2009-02-18,240,38,91,5,22,13,23,15,34,23,3,6,12,28,0.465,0.445,0.242,0.253,30.6,73.9,51.6,60.5,3.2,9.7,10.6,100.0,101.4,111.1,0
2008-2009,CHARLOTTE BOBCATS,2009-02-18,240,34,83,8,21,27,33,12,34,23,7,13,8,18,0.528,0.45799999999999996,0.253,0.39799999999999996,26.1,69.4,48.4,67.6,7.6,18.8,7.6,100.0,111.1,101.4,0
2008-2009,NEW JERSEY NETS,2009-02-18,240,38,80,4,19,18,21,11,24,15,7,2,11,18,0.5489999999999999,0.5,0.23800000000000002,0.263,28.2,75.0,49.3,39.5,8.1,3.2,11.0,100.0,112.8,130.1,0
2008-2009,DALLAS MAVERICKS,2009-02-18,240,42,77,10,14,19,26,8,28,30,6,4,9,16,0.639,0.61,0.182,0.33799999999999997,25.0,71.8,50.7,71.4,6.9,6.6,9.2,100.0,130.1,112.8,0
2008-2009,LOS ANGELES LAKERS,2009-02-18,240,46,92,9,21,28,33,18,25,33,10,4,14,17,0.606,0.5489999999999999,0.228,0.359,43.9,62.5,53.1,71.7,10.2,5.4,11.6,100.0,132.2,124.0,0
2008-2009,GOLDEN STATE WARRIORS,2009-02-18,240,48,93,8,19,17,19,15,23,27,8,7,15,28,0.597,0.5589999999999999,0.204,0.204,37.5,56.1,46.9,56.3,8.2,9.9,12.9,100.0,124.0,132.2,0
2008-2009,PHOENIX SUNS,2009-02-18,240,56,95,10,21,20,25,14,33,34,4,3,7,25,0.67,0.642,0.221,0.263,35.9,76.7,57.3,60.7,4.1,4.6,6.2,100.0,145.7,122.1,0
2008-2009,LOS ANGELES CLIPPERS,2009-02-18,240,42,88,11,23,24,36,10,25,27,5,6,7,23,0.573,0.54,0.261,0.409,23.3,64.1,42.7,64.3,5.1,8.1,6.3,100.0,122.1,145.7,0
2008-2009,MINNESOTA TIMBERWOLVES,2009-02-18,240,37,69,14,22,23,29,11,38,24,5,0,21,20,0.679,0.638,0.319,0.42,34.4,92.7,67.1,64.9,5.4,0.0,20.4,100.0,120.1,112.5,0
2008-2009,MIAMI HEAT,2009-02-18,240,38,81,5,20,23,26,3,21,19,12,3,7,23,0.563,0.5,0.247,0.321,7.3,65.6,32.9,50.0,13.0,6.4,7.0,100.0,112.5,120.1,0
2008-2009,CHICAGO BULLS,2009-02-18,240,36,78,7,17,34,37,10,28,23,13,4,18,26,0.599,0.506,0.218,0.474,27.0,54.9,43.2,63.9,13.3,5.9,16.0,100.0,115.4,106.2,0
2008-2009,MILWAUKEE BUCKS,2009-02-18,240,35,89,7,21,27,33,23,27,17,8,7,21,24,0.502,0.433,0.23600000000000002,0.371,45.1,73.0,56.8,48.6,8.2,11.5,16.9,100.0,106.2,115.4,0
2008-2009,ORLANDO MAGIC,2009-02-18,240,26,70,13,33,20,36,7,28,17,4,2,14,23,0.495,0.46399999999999997,0.47100000000000003,0.514,15.2,80.0,43.2,65.4,4.4,3.2,14.0,100.0,93.7,129.0,0
2008-2009,NEW ORLEANS HORNETS,2009-02-18,240,46,79,8,16,17,28,7,39,23,10,4,7,26,0.6409999999999999,0.633,0.203,0.354,20.0,84.8,56.8,50.0,11.0,10.8,7.1,100.0,129.0,93.7,0
2008-2009,DENVER NUGGETS,2009-02-18,240,37,76,4,15,23,32,9,34,19,8,5,19,32,0.561,0.513,0.19699999999999998,0.42100000000000004,22.5,65.4,46.7,51.4,8.3,6.8,17.4,100.0,104.4,92.0,0
2008-2009,PHILADELPHIA 76ERS,2009-02-18,240,28,86,4,13,29,39,18,31,15,10,7,15,29,0.431,0.349,0.151,0.45299999999999996,34.6,77.5,53.3,53.6,10.3,11.5,12.7,100.0,92.0,104.4,0
2008-2009,MEMPHIS GRIZZLIES,2009-02-18,240,37,85,4,13,12,20,15,27,17,7,6,12,23,0.48,0.45899999999999996,0.153,0.235,34.1,73.0,51.9,45.9,8.0,10.0,11.3,100.0,103.3,107.9,0
2008-2009,PORTLAND TRAIL BLAZERS,2009-02-18,240,36,79,7,19,15,18,10,29,27,5,6,13,18,0.541,0.5,0.24100000000000002,0.228,27.0,65.9,48.1,75.0,5.7,8.3,13.0,100.0,107.9,103.3,0
2008-2009,ATLANTA HAWKS,2009-02-18,240,37,88,9,19,22,34,15,34,16,10,6,11,23,0.51,0.47200000000000003,0.21600000000000005,0.386,28.8,81.0,52.1,43.2,10.2,9.8,9.7,100.0,107.3,102.2,0
2008-2009,SACRAMENTO KINGS,2009-02-18,240,37,83,7,22,19,23,8,37,16,6,6,16,25,0.537,0.488,0.265,0.27699999999999997,19.0,71.2,47.9,43.2,6.1,8.7,14.7,100.0,102.2,107.3,0
2008-2009,CLEVELAND CAVALIERS,2009-02-18,240,40,69,2,10,11,16,4,44,20,7,7,20,13,0.612,0.594,0.145,0.23199999999999998,14.3,84.6,60.0,50.0,7.7,10.0,20.8,100.0,101.7,83.1,0
2008-2009,TORONTO RAPTORS,2009-02-18,240,31,85,4,15,10,12,8,24,18,8,2,11,13,0.42100000000000004,0.38799999999999996,0.17600000000000002,0.141,15.4,85.7,40.0,58.1,8.7,3.4,10.9,100.0,83.1,101.7,0
2008-2009,SAN ANTONIO SPURS,2009-02-19,240,31,76,7,14,14,19,10,36,17,3,6,9,16,0.4920000000000001,0.45399999999999996,0.184,0.25,22.2,73.5,48.9,54.8,3.6,8.6,9.6,100.0,100.5,95.6,0
2008-2009,DETROIT PISTONS,2009-02-19,240,33,82,2,12,11,18,13,35,20,5,6,8,15,0.439,0.415,0.146,0.22,26.5,77.8,51.1,60.6,6.1,9.7,8.2,100.0,95.6,100.5,0
2008-2009,BOSTON CELTICS,2009-02-19,240,31,71,4,13,19,29,10,33,14,7,5,19,30,0.507,0.465,0.183,0.408,26.3,82.5,55.1,45.2,7.7,7.5,18.5,100.0,93.2,98.7,0
2008-2009,UTAH JAZZ,2009-02-19,240,32,77,2,10,24,31,7,28,16,7,6,11,18,0.496,0.429,0.13,0.40299999999999997,17.5,73.7,44.9,50.0,7.7,10.3,10.8,100.0,98.7,93.2,0
2008-2009,ORLANDO MAGIC,2009-02-20,240,31,73,11,34,19,24,9,33,20,11,12,16,21,0.551,0.5,0.466,0.32899999999999996,23.1,68.8,48.3,64.5,12.5,17.9,16.1,100.0,104.4,90.7,0
2008-2009,CHARLOTTE BOBCATS,2009-02-20,240,30,80,5,13,15,22,15,30,14,7,6,16,22,0.446,0.406,0.163,0.275,31.3,76.9,51.7,46.7,7.9,15.4,15.1,100.0,90.7,104.4,0
2008-2009,DENVER NUGGETS,2009-02-20,240,39,86,7,14,14,21,14,22,20,6,5,18,26,0.52,0.494,0.163,0.244,31.8,59.5,44.4,51.3,6.4,7.4,15.9,100.0,105.3,123.4,0
2008-2009,CHICAGO BULLS,2009-02-20,240,40,79,5,11,31,34,15,30,23,12,5,16,20,0.617,0.5379999999999999,0.139,0.43,40.5,68.2,55.6,57.5,12.8,6.9,14.6,100.0,123.4,105.3,0
2008-2009,DALLAS MAVERICKS,2009-02-20,240,34,86,8,19,10,15,10,28,16,11,3,13,19,0.46399999999999997,0.442,0.221,0.174,21.7,66.7,43.2,47.1,12.0,5.4,12.3,100.0,93.8,101.5,0
2008-2009,HOUSTON ROCKETS,2009-02-20,240,33,75,9,19,18,21,14,36,21,9,5,22,17,0.552,0.5,0.253,0.28,33.3,78.3,56.8,63.6,9.8,7.5,20.7,100.0,101.5,93.8,0
2008-2009,NEW ORLEANS HORNETS,2009-02-20,265,42,92,12,32,15,19,8,41,27,6,6,14,31,0.5529999999999999,0.522,0.348,0.207,16.3,77.4,48.0,64.3,5.7,8.5,12.2,100.0,106.2,110.1,0
2008-2009,LOS ANGELES LAKERS,2009-02-20,265,38,92,7,21,32,38,12,41,26,5,3,10,22,0.529,0.451,0.228,0.413,22.6,83.7,52.0,68.4,4.8,5.0,8.4,100.0,110.1,106.2,0
2008-2009,SACRAMENTO KINGS,2009-02-20,240,34,73,10,25,37,44,6,32,23,8,10,15,25,0.623,0.534,0.342,0.603,15.8,58.2,40.9,67.6,8.1,13.0,14.0,100.0,116.5,107.4,0
2008-2009,MEMPHIS GRIZZLIES,2009-02-20,240,36,94,5,17,29,36,23,32,16,12,5,16,29,0.483,0.41,0.18100000000000002,0.38299999999999995,41.8,84.2,59.1,44.4,12.2,10.4,12.7,100.0,107.4,116.5,0
2008-2009,CLEVELAND CAVALIERS,2009-02-20,240,38,75,13,26,22,30,11,22,17,5,1,18,30,0.629,0.593,0.34700000000000003,0.4,31.4,59.5,45.8,44.7,5.5,1.8,16.9,100.0,121.6,112.8,0
2008-2009,MILWAUKEE BUCKS,2009-02-20,240,37,76,8,19,21,30,15,24,23,6,2,19,32,0.5770000000000001,0.539,0.25,0.395,40.5,68.6,54.2,62.2,6.6,4.1,17.6,100.0,112.8,121.6,0
2008-2009,INDIANA PACERS,2009-02-20,240,41,85,10,19,20,26,12,34,22,12,9,17,26,0.581,0.541,0.22399999999999998,0.306,27.3,77.3,52.3,53.7,11.7,15.3,15.0,100.0,108.9,102.1,0
2008-2009,MINNESOTA TIMBERWOLVES,2009-02-20,240,36,82,10,23,23,41,10,32,18,11,6,19,24,0.525,0.5,0.28,0.5,22.7,72.7,47.7,50.0,10.7,9.1,16.0,100.0,102.1,108.9,0
2008-2009,WASHINGTON WIZARDS,2009-02-20,240,40,85,2,10,25,33,18,36,16,8,8,15,23,0.5379999999999999,0.48200000000000004,0.11800000000000001,0.38799999999999996,42.9,67.9,56.8,40.0,8.6,13.8,13.1,100.0,115.2,103.3,0
2008-2009,NEW JERSEY NETS,2009-02-20,240,33,87,7,29,23,32,17,24,22,5,6,12,24,0.475,0.42,0.33299999999999996,0.368,32.1,57.1,43.2,66.7,5.4,8.0,10.6,100.0,103.3,115.2,0
2008-2009,TORONTO RAPTORS,2009-02-20,240,38,93,5,17,16,22,11,34,23,4,8,12,15,0.47200000000000003,0.435,0.183,0.237,20.8,79.1,46.9,60.5,4.0,14.8,10.5,100.0,97.2,127.2,0
2008-2009,NEW YORK KNICKS,2009-02-20,240,46,93,17,39,18,19,9,42,27,2,1,8,22,0.626,0.586,0.419,0.204,20.9,79.2,53.1,58.7,2.0,1.3,7.3,100.0,127.2,97.2,0
2008-2009,OKLAHOMA CITY THUNDER,2009-02-20,240,44,96,12,21,18,21,19,28,26,5,4,23,27,0.561,0.521,0.21899999999999997,0.21899999999999997,38.8,73.7,54.0,59.1,4.8,5.8,17.9,100.0,113.5,134.7,0
2008-2009,PHOENIX SUNS,2009-02-20,240,53,91,12,22,22,27,10,30,35,14,4,11,20,0.68,0.648,0.242,0.297,26.3,61.2,46.0,66.0,13.5,5.3,9.7,100.0,134.7,113.5,0
2008-2009,ATLANTA HAWKS,2009-02-20,240,37,78,7,22,17,23,8,28,19,6,5,12,15,0.556,0.519,0.282,0.295,23.5,60.9,45.0,51.4,6.9,7.2,12.0,100.0,111.9,123.3,0
2008-2009,PORTLAND TRAIL BLAZERS,2009-02-20,240,44,92,8,23,12,16,18,26,22,8,4,8,16,0.545,0.522,0.25,0.174,39.1,76.5,55.0,50.0,9.1,7.1,7.5,100.0,123.3,111.9,0
2008-2009,SACRAMENTO KINGS,2009-02-21,240,36,83,7,21,16,19,5,28,18,10,3,16,21,0.52,0.47600000000000003,0.253,0.22899999999999998,10.9,77.8,40.2,50.0,9.9,4.3,14.9,100.0,93.6,114.3,0
2008-2009,DALLAS MAVERICKS,2009-02-21,240,44,82,5,13,23,32,8,41,28,13,6,16,14,0.604,0.5670000000000001,0.159,0.39,22.2,89.1,59.8,63.6,12.8,9.7,14.3,100.0,114.3,93.6,0
2008-2009,OKLAHOMA CITY THUNDER,2009-02-21,240,45,86,2,14,28,33,16,28,28,14,2,22,23,0.597,0.535,0.163,0.384,40.0,90.3,62.0,62.2,13.2,3.3,18.0,100.0,113.3,125.6,0
2008-2009,GOLDEN STATE WARRIORS,2009-02-21,240,45,80,9,19,34,37,3,24,21,14,3,17,21,0.691,0.619,0.23800000000000002,0.46299999999999997,9.7,60.0,38.0,46.7,13.2,4.2,15.0,100.0,125.6,113.3,0
2008-2009,PHILADELPHIA 76ERS,2009-02-21,240,33,89,4,18,21,25,15,27,13,4,2,7,23,0.455,0.39299999999999996,0.20199999999999999,0.281,33.3,77.1,52.5,39.4,4.6,3.6,6.5,100.0,105.6,112.5,0
2008-2009,MIAMI HEAT,2009-02-21,240,38,74,4,18,17,23,8,30,19,3,7,12,22,0.5770000000000001,0.541,0.243,0.311,22.9,66.7,47.5,50.0,3.5,9.9,12.5,100.0,112.5,105.6,0
2008-2009,NEW ORLEANS HORNETS,2009-02-21,240,32,70,6,20,18,20,5,33,16,3,4,15,20,0.5579999999999999,0.5,0.28600000000000003,0.28600000000000003,14.7,80.5,50.7,50.0,3.4,6.0,16.0,100.0,100.1,116.0,0
2008-2009,UTAH JAZZ,2009-02-21,240,40,81,8,14,14,21,8,29,24,8,7,8,18,0.565,0.5429999999999999,0.17300000000000001,0.259,19.5,85.3,49.3,60.0,9.1,14.0,8.1,100.0,116.0,100.1,0
2008-2009,SAN ANTONIO SPURS,2009-02-21,240,37,74,13,27,11,14,7,40,26,8,6,15,16,0.611,0.588,0.365,0.18899999999999997,21.2,80.0,56.6,70.3,9.2,8.3,15.8,100.0,112.4,76.8,0
2008-2009,WASHINGTON WIZARDS,2009-02-21,240,27,81,0,9,13,22,10,26,14,7,8,10,15,0.369,0.33299999999999996,0.111,0.272,20.0,78.8,43.4,51.9,8.0,17.0,9.9,100.0,76.8,112.4,0
2008-2009,DETROIT PISTONS,2009-02-22,240,32,86,5,16,9,13,16,31,21,2,2,10,15,0.425,0.401,0.18600000000000005,0.151,31.4,75.6,51.1,65.6,2.4,3.4,9.8,100.0,95.3,120.9,0
2008-2009,CLEVELAND CAVALIERS,2009-02-22,240,35,77,10,18,19,24,10,35,24,9,6,5,13,0.565,0.519,0.23399999999999999,0.312,24.4,68.6,48.9,68.6,11.0,8.6,5.4,100.0,120.9,95.3,0
2008-2009,CHARLOTTE BOBCATS,2009-02-22,240,27,75,4,19,20,24,11,29,15,7,1,21,20,0.456,0.387,0.253,0.32,26.8,78.4,51.3,55.6,7.9,2.2,19.7,100.0,88.1,111.8,0
2008-2009,HOUSTON ROCKETS,2009-02-22,240,36,72,13,27,14,19,8,30,24,14,5,14,22,0.616,0.59,0.375,0.264,21.6,73.2,48.7,66.7,15.8,8.9,14.8,100.0,111.8,88.1,0
2008-2009,CHICAGO BULLS,2009-02-22,240,34,79,6,15,17,25,10,36,19,4,9,14,20,0.506,0.46799999999999997,0.19,0.316,23.8,67.9,48.4,55.9,4.4,12.0,13.5,100.0,99.9,107.6,0
2008-2009,INDIANA PACERS,2009-02-22,240,36,90,8,15,18,23,17,32,19,8,2,10,18,0.489,0.444,0.16699999999999998,0.256,32.1,76.2,51.6,52.8,8.8,3.1,9.1,100.0,107.6,99.9,0
2008-2009,DENVER NUGGETS,2009-02-22,240,38,75,6,15,35,42,15,33,21,7,7,24,31,0.626,0.547,0.2,0.56,46.9,70.2,60.8,55.3,7.1,10.9,20.4,100.0,118.3,121.3,0
2008-2009,MILWAUKEE BUCKS,2009-02-22,240,39,85,10,21,32,43,14,17,26,11,3,13,32,0.5770000000000001,0.518,0.247,0.506,29.8,53.1,39.2,66.7,11.1,5.0,11.1,100.0,121.3,118.3,0
2008-2009,LOS ANGELES LAKERS,2009-02-22,240,43,82,5,13,20,27,4,32,32,12,3,15,20,0.591,0.555,0.159,0.32899999999999996,12.9,80.0,50.7,74.4,11.8,5.1,13.8,100.0,108.8,105.9,0
2008-2009,MINNESOTA TIMBERWOLVES,2009-02-22,240,42,84,10,25,14,19,8,27,26,11,3,19,24,0.585,0.56,0.298,0.226,20.0,87.1,49.3,61.9,10.8,4.3,17.1,100.0,105.9,108.8,0
2008-2009,MIAMI HEAT,2009-02-22,240,37,89,6,21,19,20,7,21,14,8,5,5,21,0.506,0.449,0.23600000000000002,0.225,14.0,67.7,34.6,37.8,8.6,11.9,4.9,100.0,106.8,131.6,0
